,Unnamed: 0,CASENUM,non_motorist,CASENUM_VEH_NO,distraction,region,weight,person involved,age,sex,alcohol,dow,hr,interstate hwy,population class,collision,injury,min,month,specific location,relation to road,intersection type,work zone,year,speed,speed limit,crash type,make,lanes,vehicle occupants,area of impact,distracted_binary
7043,7043,201013534618.0,0,201013534618.02.0,0.0,2.0,57.152,1.0,15_24,F,96.0,7.0,afternoon_rush,0.0,1.0,angle,non_incap,48.0,1.0,8.0,roadway,0.0,7.0,2010.0,998.0,35_45,83.0,20.0,4.0,3,31.0,0
7044,7044,201013534628.0,0,201013534628.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,4.0,night,0.0,1.0,angle,none,4.0,1.0,3.0,roadway,9.0,0.0,2010.0,998.0,35_45,70.0,20.0,4.0,1,32.0,0
7045,7045,201013534628.0,0,201013534628.02.0,96.0,2.0,285.76,1.0,45_64,M,96.0,4.0,night,0.0,1.0,angle,none,4.0,1.0,3.0,roadway,9.0,0.0,2010.0,998.0,35_45,71.0,82.0,4.0,1,32.0,0
7046,7046,201013534661.0,0,201013534661.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,5.0,late_night,0.0,8.0,not_motor_vehicle,none,7.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,25_35,2.0,22.0,4.0,1,55.0,0
7047,7047,201013534693.0,0,201013534693.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,2.0,afternoon_rush,0.0,1.0,not_motor_vehicle,none,40.0,2.0,8.0,pking_zone,0.0,0.0,2010.0,998.0,0.0,92.0,22.0,9.0,2,26.0,0
7048,7048,201013534698.0,0,201013534698.01.0,0.0,2.0,57.152,1.0,15_24,M,96.0,5.0,morning_rush,0.0,1.0,head_on,possible,45.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,25_35,68.0,2.0,2.0,1,32.0,0
7049,7049,201013534698.0,0,201013534698.02.0,0.0,2.0,57.152,1.0,45_64,M,95.0,5.0,morning_rush,0.0,1.0,head_on,possible,45.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,25_35,69.0,12.0,2.0,1,32.0,0
7050,7050,201013534712.0,0,201013534712.01.0,99.0,2.0,285.76,1.0,15_24,M,96.0,6.0,afternoon,0.0,8.0,rear_end,none,0.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,20.0,20.0,2.0,1,32.0,0
7051,7051,201013534712.0,0,201013534712.02.0,0.0,2.0,285.76,1.0,15_24,F,96.0,6.0,afternoon,0.0,8.0,rear_end,none,0.0,1.0,1.0,roadway,0.0,7.0,2010.0,0.0,35_45,21.0,12.0,2.0,1,32.0,0
7052,7052,201013534717.0,0,201013534717.01.0,0.0,2.0,133.355,1.0,45_64,F,96.0,5.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,3.0,1.0,1.0,roadside,0.0,7.0,2010.0,998.0,35_45,2.0,30.0,2.0,2,55.0,0
7053,7053,201013534730.0,0,201013534730.01.0,99.0,2.0,285.76,1.0,U/K,U/K,96.0,1.0,afternoon,0.0,8.0,not_motor_vehicle,U/K,39.0,1.0,1.0,pking_zone,0.0,7.0,2010.0,998.0,15_25,11.0,99.0,2.0,U/K,32.0,0
7054,7054,201013534733.0,0,201013534733.01.0,0.0,2.0,57.152,1.0,35_44,M,96.0,2.0,afternoon_rush,0.0,8.0,angle,possible,55.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,35_45,83.0,7.0,4.0,1,32.0,0
7055,7055,201013534733.0,0,201013534733.02.0,0.0,2.0,57.152,1.0,25_34,F,96.0,2.0,afternoon_rush,0.0,8.0,angle,possible,55.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,N/R,82.0,20.0,2.0,2,32.0,0
7056,7056,201013534752.0,0,201013534752.01.0,1.0,2.0,285.76,1.0,35_44,M,96.0,3.0,afternoon,0.0,8.0,rear_end,none,44.0,2.0,3.0,roadway,2.0,7.0,2010.0,998.0,45_55,92.0,12.0,2.0,1,26.0,1
7057,7057,201013534752.0,0,201013534752.02.0,0.0,2.0,285.76,1.0,25_34,M,96.0,3.0,afternoon,0.0,8.0,rear_end,none,44.0,2.0,3.0,roadway,2.0,7.0,2010.0,998.0,45_55,93.0,7.0,2.0,1,26.0,0
7058,7058,201013534755.0,0,201013534755.01.0,0.0,2.0,133.355,1.0,15_24,M,96.0,3.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,28.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,25_35,2.0,6.0,2.0,1,55.0,0
7059,7059,201013534767.0,0,201013534767.01.0,0.0,2.0,57.152,1.0,15_24,F,96.0,3.0,night,0.0,8.0,not_motor_vehicle,possible,30.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,35_45,3.0,42.0,2.0,1,55.0,0
7060,7060,201013534777.0,0,201013534777.01.0,0.0,2.0,285.76,1.0,45_64,F,96.0,4.0,afternoon,0.0,8.0,not_motor_vehicle,none,30.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,13.0,20.0,2.0,1,32.0,0
7061,7061,201013534792.0,0,201013534792.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,7.0,afternoon,0.0,8.0,angle,none,18.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,15_25,72.0,49.0,2.0,2,31.0,0
7062,7062,201013534792.0,0,201013534792.02.0,0.0,2.0,285.76,1.0,35_44,F,96.0,7.0,afternoon,0.0,8.0,angle,none,18.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,15_25,73.0,99.0,2.0,3,55.0,0
7063,7063,201013534808.0,0,201013534808.01.0,0.0,2.0,285.76,1.0,45_64,M,96.0,5.0,afternoon_rush,0.0,1.0,not_motor_vehicle,none,23.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,13.0,69.0,2.0,1,32.0,0
7064,7064,201013534810.0,0,201013534810.01.0,0.0,2.0,19.051,1.0,45_64,F,96.0,6.0,night,0.0,1.0,head_on,incap,7.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,50.0,20.0,2.0,1,55.0,0
7065,7065,201013534810.0,0,201013534810.02.0,0.0,2.0,19.051,1.0,25_34,M,96.0,6.0,night,0.0,1.0,head_on,incap,7.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,51.0,12.0,2.0,2,32.0,0
7066,7066,201013534832.0,0,201013534832.01.0,0.0,2.0,293.925,1.0,45_64,M,96.0,3.0,afternoon_rush,0.0,1.0,angle,none,12.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,25_35,69.0,12.0,4.0,1,32.0,0
7067,7067,201013534832.0,0,201013534832.02.0,0.0,2.0,293.925,1.0,45_64,F,96.0,3.0,afternoon_rush,0.0,1.0,angle,none,12.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,25_35,68.0,49.0,4.0,1,32.0,0
7068,7068,201013534858.0,0,201013534858.01.0,0.0,2.0,19.051,1.0,45_64,M,96.0,4.0,morning_rush,0.0,1.0,not_motor_vehicle,none,13.0,2.0,1.0,median,0.0,7.0,2010.0,998.0,55_85,7.0,49.0,2.0,1,55.0,0
7069,7069,201013534858.0,0,201013534858.02.0,0.0,2.0,19.051,1.0,45_64,M,96.0,4.0,morning_rush,0.0,1.0,not_motor_vehicle,none,13.0,2.0,1.0,median,0.0,7.0,2010.0,998.0,55_85,98.0,51.0,2.0,1,83.0,0
7070,7070,201013534870.0,0,201013534870.01.0,0.0,2.0,19.051,1.0,25_34,F,96.0,4.0,afternoon,0.0,1.0,side_swipe,none,0.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,48.0,18.0,4.0,1,31.0,0
7071,7071,201013534870.0,0,201013534870.02.0,0.0,2.0,19.051,1.0,25_34,M,96.0,4.0,afternoon,0.0,1.0,side_swipe,none,0.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,48.0,51.0,4.0,1,31.0,0
7072,7072,201013534871.0,0,201013534871.01.0,0.0,2.0,19.051,1.0,15_24,M,96.0,4.0,night,0.0,1.0,angle,non_incap,39.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,35_45,68.0,12.0,4.0,2,24.0,0
7073,7073,201013534871.0,0,201013534871.02.0,0.0,2.0,19.051,1.0,15_24,F,96.0,4.0,night,0.0,1.0,angle,non_incap,39.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,35_45,69.0,24.0,4.0,3,24.0,0
7074,7074,201013534895.0,0,201013534895.01.0,0.0,2.0,57.152,1.0,15_24,F,96.0,6.0,afternoon,0.0,1.0,not_motor_vehicle,non_incap,24.0,2.0,1.0,median,0.0,7.0,2010.0,998.0,55_85,7.0,21.0,2.0,1,55.0,0
7075,7075,201013534896.0,0,201013534896.01.0,0.0,2.0,285.76,1.0,over_65,F,96.0,7.0,afternoon_rush,0.0,1.0,not_motor_vehicle,none,39.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,45_55,7.0,20.0,2.0,1,55.0,0
7076,7076,201013534899.0,0,201013534899.01.0,99.0,2.0,293.925,1.0,U/K,U/K,96.0,1.0,afternoon,0.0,1.0,angle,none,48.0,2.0,2.0,roadway,2.0,0.0,2010.0,998.0,N/R,82.0,99.0,8.0,U/K,27.0,0
7077,7077,201013534899.0,0,201013534899.02.0,0.0,2.0,293.925,1.0,25_34,M,96.0,1.0,afternoon,0.0,1.0,angle,none,48.0,2.0,2.0,roadway,2.0,0.0,2010.0,998.0,25_35,83.0,12.0,2.0,1,27.0,0
7078,7078,201013534905.0,0,201013534905.01.0,0.0,2.0,19.051,1.0,25_34,M,96.0,5.0,afternoon,0.0,1.0,angle,possible,32.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,35_45,83.0,12.0,4.0,1,32.0,0
7079,7079,201013534905.0,0,201013534905.02.0,0.0,2.0,19.051,1.0,25_34,F,96.0,5.0,afternoon,0.0,1.0,angle,possible,32.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,N/R,82.0,12.0,2.0,1,32.0,0
7080,7080,201013534908.0,0,201013534908.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,6.0,afternoon_rush,0.0,1.0,rear_end,none,31.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,28.0,22.0,5.0,1,32.0,0
7081,7081,201013534908.0,0,201013534908.02.0,0.0,2.0,285.76,1.0,45_64,F,96.0,6.0,afternoon_rush,0.0,1.0,rear_end,none,31.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,29.0,35.0,5.0,1,32.0,0
7082,7082,201013534937.0,0,201013534937.01.0,99.0,2.0,133.355,1.0,U/K,U/K,96.0,7.0,late_night,0.0,8.0,not_motor_vehicle,U/K,1.0,1.0,1.0,outside_traffic,0.0,7.0,2010.0,998.0,N/R,10.0,21.0,2.0,U/K,55.0,0
7083,7083,201013534938.0,0,201013534938.01.0,96.0,2.0,57.152,1.0,15_24,M,13.0,7.0,late_night,0.0,8.0,angle,possible,2.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,25_35,88.0,2.0,4.0,1,32.0,0
7084,7084,201013534938.0,0,201013534938.02.0,0.0,2.0,57.152,1.0,15_24,M,96.0,7.0,late_night,0.0,8.0,angle,possible,2.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,35_45,89.0,22.0,4.0,1,32.0,0
7085,7085,201013534945.0,0,201013534945.01.0,0.0,2.0,285.76,1.0,45_64,F,96.0,4.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,29.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,13.0,55.0,2.0,1,29.0,0
7086,7086,201013534955.0,0,201013534955.01.0,0.0,2.0,19.051,1.0,over_65,M,96.0,2.0,morning_rush,0.0,8.0,head_on,incap,56.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,N/R,68.0,12.0,2.0,1,32.0,0
7087,7087,201013534955.0,0,201013534955.02.0,0.0,2.0,19.051,1.0,25_34,F,96.0,2.0,morning_rush,0.0,8.0,head_on,incap,56.0,2.0,2.0,roadway,1.0,7.0,2010.0,97.0,N/R,69.0,9.0,2.0,1,32.0,0
7088,7088,201013534963.0,0,201013534963.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,3.0,afternoon,0.0,8.0,not_motor_vehicle,possible,56.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,35_45,2.0,18.0,2.0,1,55.0,0
7089,7089,201013534981.0,0,201013534981.01.0,0.0,2.0,19.051,1.0,25_34,F,96.0,3.0,night,0.0,8.0,not_motor_vehicle,non_incap,3.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,35_45,2.0,12.0,2.0,1,55.0,0
7090,7090,201013534992.0,0,201013534992.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,4.0,late_night,0.0,8.0,not_motor_vehicle,none,37.0,2.0,1.0,outside_traffic,0.0,7.0,2010.0,998.0,35_45,7.0,20.0,2.0,2,55.0,0
7091,7091,201013534998.0,0,201013534998.01.0,0.0,2.0,133.355,1.0,25_34,F,96.0,4.0,afternoon_rush,0.0,8.0,head_on,possible,22.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,50.0,22.0,2.0,1,55.0,0
7092,7092,201013534998.0,0,201013534998.02.0,0.0,2.0,133.355,1.0,35_44,M,96.0,4.0,afternoon_rush,0.0,8.0,head_on,possible,22.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,51.0,22.0,2.0,1,32.0,0
7093,7093,201013535006.0,0,201013535006.01.0,0.0,2.0,19.051,1.0,25_34,F,96.0,6.0,afternoon,0.0,8.0,angle,possible,16.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,N/R,86.0,22.0,2.0,1,32.0,0
7094,7094,201013535006.0,0,201013535006.02.0,0.0,2.0,19.051,1.0,35_44,M,96.0,6.0,afternoon,0.0,8.0,angle,possible,16.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,35_45,87.0,12.0,4.0,1,32.0,0
7095,7095,201013535006.0,0,201013535006.03.0,0.0,2.0,19.051,1.0,35_44,M,96.0,6.0,afternoon,0.0,8.0,angle,possible,16.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,35_45,98.0,84.0,4.0,1,32.0,0
7096,7096,201013535006.0,0,201013535006.04.0,0.0,2.0,19.051,1.0,25_34,M,96.0,6.0,afternoon,0.0,8.0,angle,possible,16.0,2.0,2.0,roadway,2.0,7.0,2010.0,0.0,35_45,98.0,12.0,4.0,1,32.0,0
7097,7097,201013535006.0,0,201013535006.05.0,0.0,2.0,19.051,1.0,45_64,F,96.0,6.0,afternoon,0.0,8.0,angle,possible,16.0,2.0,2.0,roadway,2.0,7.0,2010.0,0.0,35_45,98.0,37.0,4.0,1,32.0,0
7098,7098,201013535014.0,0,201013535014.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,7.0,afternoon,0.0,8.0,angle,none,37.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,N/R,82.0,7.0,8.0,1,29.0,0
7099,7099,201013535014.0,0,201013535014.02.0,0.0,2.0,285.76,1.0,25_34,M,96.0,7.0,afternoon,0.0,8.0,angle,none,37.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,35_45,83.0,14.0,5.0,1,29.0,0
7100,7100,201013535032.0,0,201013535032.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,5.0,afternoon,0.0,8.0,angle,none,1.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,35_45,77.0,12.0,2.0,1,32.0,0
7101,7101,201013535032.0,0,201013535032.02.0,0.0,2.0,285.76,1.0,35_44,F,96.0,5.0,afternoon,0.0,8.0,angle,none,1.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,N/R,76.0,12.0,2.0,2,32.0,0
7102,7102,201013535034.0,0,201013535034.01.0,0.0,2.0,133.355,1.0,15_24,M,96.0,5.0,afternoon,0.0,8.0,not_motor_vehicle,none,36.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,45_55,8.0,7.0,2.0,1,55.0,0
7103,7103,201013535050.0,0,201013535050.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,2.0,afternoon,0.0,8.0,not_motor_vehicle,none,35.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,35_45,2.0,12.0,2.0,1,55.0,0
7104,7104,201013535057.0,0,201013535057.01.0,96.0,2.0,57.152,1.0,25_34,F,22.0,6.0,late_night,0.0,1.0,rear_end,non_incap,9.0,2.0,3.0,roadway,1.0,7.0,2010.0,998.0,35_45,28.0,12.0,2.0,1,32.0,0
7105,7105,201013535057.0,0,201013535057.02.0,0.0,2.0,57.152,1.0,15_24,F,95.0,6.0,late_night,0.0,1.0,rear_end,non_incap,9.0,2.0,3.0,roadway,1.0,7.0,2010.0,998.0,35_45,29.0,22.0,2.0,1,32.0,0
7106,7106,201013535057.0,0,201013535057.03.0,0.0,2.0,57.152,1.0,25_34,F,96.0,6.0,late_night,0.0,1.0,rear_end,non_incap,9.0,2.0,3.0,roadway,1.0,7.0,2010.0,0.0,35_45,98.0,22.0,2.0,1,32.0,0
7107,7107,201013535058.0,0,201013535058.01.0,96.0,2.0,133.355,1.0,25_34,M,15.0,7.0,late_night,0.0,1.0,not_motor_vehicle,none,1.0,2.0,1.0,pking_zone,0.0,7.0,2010.0,998.0,15_25,11.0,55.0,2.0,1,55.0,0
7108,7108,201013535063.0,0,201013535063.01.0,0.0,2.0,285.76,1.0,25_34,F,96.0,2.0,morning_rush,0.0,1.0,rear_end,none,40.0,2.0,3.0,roadway,7.0,7.0,2010.0,998.0,35_45,20.0,49.0,4.0,1,32.0,0
7109,7109,201013535063.0,0,201013535063.02.0,0.0,2.0,285.76,1.0,35_44,M,96.0,2.0,morning_rush,0.0,1.0,rear_end,none,40.0,2.0,3.0,roadway,7.0,7.0,2010.0,0.0,35_45,22.0,20.0,4.0,1,32.0,0
7110,7110,201013535078.0,0,201013535078.01.0,96.0,2.0,57.152,1.0,15_24,M,95.0,3.0,late_night,0.0,1.0,not_motor_vehicle,non_incap,50.0,3.0,1.0,roadside,0.0,7.0,2010.0,998.0,15_25,7.0,14.0,2.0,1,55.0,0
7111,7111,201013535081.0,0,201013535081.01.0,0.0,2.0,19.051,1.0,45_64,M,96.0,4.0,afternoon,0.0,8.0,angle,incap,40.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,66.0,12.0,2.0,1,55.0,0
7112,7112,201013535081.0,0,201013535081.02.0,0.0,2.0,19.051,1.0,25_34,M,96.0,4.0,afternoon,0.0,8.0,angle,incap,40.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,66.0,98.0,2.0,1,27.0,0
7113,7113,201013535145.0,0,201013535145.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,5.0,morning_rush,0.0,1.0,rear_end,none,46.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,20.0,12.0,5.0,1,32.0,0
7114,7114,201013535145.0,0,201013535145.02.0,0.0,2.0,285.76,1.0,25_34,F,96.0,5.0,morning_rush,0.0,1.0,rear_end,none,46.0,2.0,1.0,roadway,0.0,7.0,2010.0,0.0,35_45,21.0,2.0,5.0,1,32.0,0
7115,7115,201013535155.0,0,201013535155.01.0,1.0,2.0,293.925,1.0,over_65,F,96.0,3.0,morning_rush,0.0,1.0,angle,none,20.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,N/R,82.0,12.0,8.0,1,31.0,1
7116,7116,201013535155.0,0,201013535155.02.0,0.0,2.0,293.925,1.0,35_44,M,96.0,3.0,morning_rush,0.0,1.0,angle,none,20.0,2.0,8.0,roadway,0.0,7.0,2010.0,998.0,35_45,83.0,12.0,4.0,1,31.0,0
7117,7117,201013535195.0,0,201013535195.01.0,0.0,2.0,285.76,1.0,45_64,F,96.0,2.0,morning_rush,0.0,8.0,angle,none,24.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,N/R,84.0,12.0,2.0,1,32.0,0
7118,7118,201013535195.0,0,201013535195.02.0,0.0,2.0,285.76,1.0,25_34,M,96.0,2.0,morning_rush,0.0,8.0,angle,none,24.0,2.0,2.0,roadway,2.0,7.0,2010.0,998.0,35_45,84.0,12.0,4.0,1,32.0,0
7119,7119,201013535199.0,0,201013535199.01.0,0.0,2.0,57.152,1.0,45_64,F,96.0,2.0,afternoon_rush,0.0,8.0,head_on,non_incap,6.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,51.0,12.0,2.0,1,32.0,0
7120,7120,201013535199.0,0,201013535199.02.0,0.0,2.0,57.152,1.0,45_64,M,96.0,2.0,afternoon_rush,0.0,8.0,head_on,non_incap,6.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,50.0,49.0,2.0,1,55.0,0
7121,7121,201013535204.0,0,201013535204.01.0,0.0,2.0,133.355,1.0,25_34,F,96.0,4.0,morning_rush,0.0,8.0,rear_end,none,40.0,2.0,3.0,roadway,2.0,7.0,2010.0,998.0,25_35,20.0,21.0,2.0,1,32.0,0
7122,7122,201013535204.0,0,201013535204.02.0,0.0,2.0,133.355,1.0,35_44,M,96.0,4.0,morning_rush,0.0,8.0,rear_end,none,40.0,2.0,3.0,roadway,2.0,7.0,2010.0,0.0,25_35,22.0,7.0,2.0,1,32.0,0
7123,7123,201013535204.0,0,201013535204.03.0,0.0,2.0,133.355,1.0,45_64,M,96.0,4.0,morning_rush,0.0,8.0,rear_end,none,40.0,2.0,3.0,roadway,2.0,7.0,2010.0,0.0,25_35,98.0,12.0,2.0,1,32.0,0
7124,7124,201013535216.0,0,201013535216.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,4.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,58.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,45_55,2.0,12.0,2.0,1,55.0,0
7125,7125,201013535236.0,0,201013535236.01.0,0.0,2.0,285.76,1.0,35_44,M,95.0,6.0,night,0.0,8.0,not_motor_vehicle,none,53.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,13.0,12.0,2.0,1,32.0,0
7126,7126,201013535248.0,0,201013535248.01.0,0.0,2.0,133.355,1.0,15_24,M,96.0,6.0,night,0.0,8.0,head_on,possible,55.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,50.0,12.0,2.0,2,55.0,0
7127,7127,201013535248.0,0,201013535248.02.0,0.0,2.0,133.355,1.0,35_44,F,96.0,6.0,night,0.0,8.0,head_on,possible,55.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,51.0,12.0,2.0,2,32.0,0
7129,7129,201013535259.0,0,201013535259.02.0,0.0,2.0,19.051,1.0,15_24,M,96.0,6.0,afternoon,0.0,1.0,rear_end,none,58.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,24.0,20.0,2.0,2,26.0,0
7130,7130,201013535259.0,0,201013535259.03.0,0.0,2.0,19.051,1.0,15_24,M,96.0,6.0,afternoon,0.0,1.0,rear_end,none,58.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,98.0,14.0,2.0,1,97.0,0
7131,7131,201013535259.0,0,201013535259.04.0,0.0,2.0,19.051,1.0,45_64,M,96.0,6.0,afternoon,0.0,1.0,rear_end,none,58.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,98.0,82.0,2.0,1,97.0,0
7132,7132,201013535272.0,0,201013535272.01.0,0.0,2.0,285.76,1.0,45_64,M,96.0,5.0,morning_rush,0.0,1.0,not_motor_vehicle,none,18.0,2.0,1.0,median,0.0,7.0,2010.0,998.0,55_85,7.0,18.0,2.0,1,55.0,0
7133,7133,201013535296.0,0,201013535296.01.0,0.0,2.0,133.355,1.0,45_64,M,96.0,6.0,morning_rush,0.0,1.0,angle,possible,5.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,35_45,68.0,20.0,2.0,2,22.0,0
7134,7134,201013535296.0,0,201013535296.02.0,0.0,2.0,133.355,1.0,25_34,F,96.0,6.0,morning_rush,0.0,1.0,angle,possible,5.0,2.0,2.0,roadway,1.0,7.0,2010.0,998.0,35_45,69.0,20.0,2.0,1,22.0,0
7135,7135,201013535303.0,0,201013535303.01.0,0.0,2.0,285.76,1.0,45_64,F,95.0,6.0,afternoon,0.0,8.0,angle,none,26.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,66.0,48.0,4.0,1,55.0,0
7136,7136,201013535303.0,0,201013535303.02.0,0.0,2.0,285.76,1.0,15_24,F,96.0,6.0,afternoon,0.0,8.0,angle,none,26.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,66.0,24.0,4.0,1,29.0,0
7137,7137,201013535313.0,0,201013535313.01.0,0.0,2.0,19.051,1.0,35_44,M,95.0,2.0,afternoon,0.0,8.0,rear_end,non_incap,5.0,2.0,1.0,roadway,0.0,7.0,2010.0,0.0,45_55,21.0,18.0,2.0,2,26.0,0
7138,7138,201013535313.0,0,201013535313.02.0,0.0,2.0,19.051,1.0,15_24,F,95.0,2.0,afternoon,0.0,8.0,rear_end,non_incap,5.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,20.0,21.0,2.0,2,26.0,0
7139,7139,201013535321.0,0,201013535321.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,4.0,afternoon_rush,0.0,8.0,rear_end,none,6.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,35_45,20.0,20.0,4.0,1,32.0,0
7140,7140,201013535321.0,0,201013535321.02.0,0.0,2.0,285.76,1.0,15_24,F,96.0,4.0,afternoon_rush,0.0,8.0,rear_end,none,6.0,2.0,1.0,roadway,0.0,7.0,2010.0,0.0,35_45,21.0,41.0,4.0,1,32.0,0
7141,7141,201013535337.0,0,201013535337.01.0,0.0,2.0,285.76,1.0,25_34,F,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,none,35.0,3.0,3.0,roadway,2.0,7.0,2010.0,998.0,35_45,20.0,2.0,2.0,1,32.0,0
7142,7142,201013535337.0,0,201013535337.02.0,0.0,2.0,285.76,1.0,25_34,F,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,none,35.0,3.0,3.0,roadway,2.0,7.0,2010.0,0.0,35_45,21.0,49.0,2.0,1,32.0,0
7143,7143,201013535345.0,0,201013535345.01.0,0.0,2.0,19.051,1.0,25_34,M,96.0,5.0,morning_rush,0.0,8.0,angle,incap,47.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,66.0,12.0,2.0,1,55.0,0
7144,7144,201013535345.0,0,201013535345.02.0,0.0,2.0,19.051,1.0,45_64,M,96.0,5.0,morning_rush,0.0,8.0,angle,incap,47.0,2.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,66.0,23.0,2.0,1,31.0,0
7145,7145,201013535354.0,0,201013535354.01.0,96.0,2.0,57.152,1.0,15_24,M,27.0,1.0,late_night,0.0,8.0,not_motor_vehicle,non_incap,5.0,2.0,1.0,roadside,0.0,7.0,2010.0,998.0,45_55,7.0,20.0,2.0,2,55.0,0
7146,7146,201013535364.0,0,201013535364.01.0,0.0,2.0,285.76,1.0,25_34,F,96.0,1.0,night,0.0,8.0,not_motor_vehicle,none,29.0,3.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,13.0,37.0,2.0,1,32.0,0
7147,7147,201013535366.0,0,201013535366.01.0,1.0,2.0,285.76,1.0,35_44,F,96.0,6.0,morning_rush,0.0,1.0,angle,none,25.0,3.0,2.0,roadway,7.0,7.0,2010.0,998.0,N/R,82.0,24.0,8.0,1,27.0,1
